10/04/20,16:28:31,695,63,595,51,680,55,519
10/04/20,16:28:32,695,64,595,52,680,52,519
10/04/20,16:28:33,695,59,595,49,680,52,519
10/04/20,16:28:34,695,60,595,49,680,51,519
10/04/20,16:28:35,695,50,595,50,680,53,519
10/04/20,16:28:36,695,65,595,53,680,54,519
10/04/20,16:28:37,695,60,595,52,680,53,519
10/04/20,16:28:38,695,63,595,51,680,53,519
10/04/20,16:28:40,695,58,595,51,680,50,519
10/04/20,16:28:41,695,43,595,50,680,50,519
10/04/20,16:28:42,695,44,595,50,680,53,519
10/04/20,16:28:43,695,65,595,50,680,50,519
10/04/20,16:28:44,695,38,595,50,680,49,518
10/04/20,16:28:45,695,34,595,50,680,55,519
10/04/20,16:28:46,695,63,595,50,680,50,519
10/04/20,16:28:47,695,30,595,53,680,50,519
10/04/20,16:28:49,695,46,595,53,680,50,518
10/04/20,16:28:50,695,67,595,53,680,50,518
10/04/20,16:28:51,695,49,595,54,680,52,519
10/04/20,16:28:52,695,67,595,53,680,51,519
10/04/20,16:28:53,695,49,595,52,680,49,519
10/04/20,16:28:54,695,63,595,52,680,50,519
10/04/20,16:28:55,695,40,595,52,680,50,518
10/04/20,16:28:56,695,50,595,53,680,51,519
10/04/20,16:28:58,695,34,595,50,680,52,519
10/04/20,16:28:59,695,68,595,50,680,53,519
10/04/20,16:29:00,695,60,595,50,680,48,518
10/04/20,16:29:01,695,54,595,52,680,55,519
10/04/20,16:29:02,695,43,595,52,680,50,519
10/04/20,16:29:03,695,33,595,53,680,46,518
10/04/20,16:29:04,695,63,595,52,680,52,519
10/04/20,16:29:06,695,52,595,52,680,50,519
10/04/20,16:29:07,695,36,595,52,680,50,518
10/04/20,16:29:08,695,36,595,52,680,46,519
10/04/20,16:29:09,695,38,595,53,680,49,518
10/04/20,16:29:10,695,51,595,50,680,51,519
10/04/20,16:29:11,695,40,595,50,680,49,519
10/04/20,16:29:12,695,41,595,52,680,48,518
10/04/20,16:29:13,695,52,595,51,680,49,519
10/04/20,16:29:15,695,50,595,52,680,50,519
10/04/20,16:29:16,695,60,595,50,680,50,519
10/04/20,16:29:17,695,43,595,52,680,46,518
10/04/20,16:29:18,695,60,595,49,680,49,519
10/04/20,16:29:19,695,69,595,50,680,50,518
10/04/20,16:29:20,695,55,595,50,680,46,518
10/04/20,16:29:21,695,50,595,50,680,47,519
10/04/20,16:29:22,695,48,595,52,680,46,518
10/04/20,16:29:24,695,59,595,52,680,46,519
10/04/20,16:29:25,695,63,595,52,680,46,518
10/04/20,16:29:26,695,62,595,51,680,46,519
10/04/20,16:29:27,695,61,595,54,680,45,519
10/04/20,16:29:28,695,66,595,51,680,47,518
10/04/20,16:29:29,695,69,595,51,680,43,519
10/04/20,16:29:30,695,53,595,51,680,53,519
10/04/20,16:29:31,695,45,595,51,680,49,519
10/04/20,16:29:33,695,39,595,50,680,57,519
10/04/20,16:29:34,695,67,595,53,680,49,518
10/04/20,16:29:35,695,66,595,50,680,51,519
10/04/20,16:29:36,695,50,595,50,680,47,519
10/04/20,16:29:37,695,43,595,50,680,52,518
10/04/20,16:29:38,695,40,595,52,680,48,519
10/04/20,16:29:39,695,37,595,49,680,50,518
10/04/20,16:29:48,695,33,595,52,680,43,518
10/04/20,16:29:50,695,57,595,53,680,47,518
10/04/20,16:29:51,695,60,595,53,680,47,518
10/04/20,16:29:52,695,64,595,52,680,45,519
10/04/20,16:29:53,695,68,595,52,680,45,519
10/04/20,16:29:54,695,68,595,53,680,45,519
10/04/20,16:29:55,695,68,595,51,680,48,518
10/04/20,16:29:56,695,69,595,50,680,44,519
10/04/20,16:29:57,695,69,595,51,680,47,519
10/04/20,16:29:59,695,67,595,53,680,43,519
10/04/20,16:30:00,695,53,595,50,680,47,519
10/04/20,16:30:01,695,57,595,52,680,54,518
10/04/20,16:30:02,695,35,595,51,680,49,519
10/04/20,16:30:03,695,34,595,48,680,51,519
10/04/20,16:30:04,695,62,595,51,680,52,518
10/04/20,16:30:05,695,51,595,51,680,53,519
10/04/20,16:30:06,695,35,595,51,680,46,518
10/04/20,16:30:08,695,32,595,52,680,50,519
10/04/20,16:30:09,695,63,595,50,680,52,518
10/04/20,16:30:10,695,32,595,51,680,54,519
10/04/20,16:30:11,695,45,595,53,680,55,518
10/04/20,16:30:12,695,45,595,51,680,53,519
10/04/20,16:30:13,695,50,595,51,680,49,518
10/04/20,16:30:14,695,41,595,53,680,47,519
10/04/20,16:30:15,695,61,595,51,680,47,518
10/04/20,16:30:17,695,62,595,52,680,47,519
10/04/20,16:30:18,695,56,595,52,680,47,519
10/04/20,16:30:19,695,57,595,51,680,47,519
10/04/20,16:30:20,695,56,595,50,680,50,519
10/04/20,16:30:21,695,33,595,50,680,47,518
10/04/20,16:30:22,695,48,595,51,680,47,519
10/04/20,16:30:23,695,68,595,51,680,49,518
10/04/20,16:30:24,695,56,595,51,680,49,519
10/04/20,16:30:26,695,57,595,51,680,47,519
10/04/20,16:30:27,695,63,595,54,680,46,518
10/04/20,16:30:28,695,61,595,51,680,48,518
10/04/20,16:30:29,695,67,595,52,680,45,519
10/04/20,16:30:30,695,69,595,51,680,51,519
10/04/20,16:30:31,695,43,595,49,680,51,519
10/04/20,16:30:32,695,68,595,52,680,50,519
10/04/20,16:30:34,695,61,595,52,680,50,519
10/04/20,16:30:35,695,38,595,51,680,47,518
10/04/20,16:30:36,695,54,595,50,680,50,519
10/04/20,16:30:37,695,31,595,50,680,53,519
10/04/20,16:30:38,695,35,595,52,680,51,519
10/04/20,16:30:39,695,53,595,53,680,52,519
10/04/20,16:30:40,695,35,595,54,680,50,519
10/04/20,16:30:41,695,60,595,51,680,50,519
10/04/20,16:30:43,695,33,595,51,680,47,518
10/04/20,16:30:44,695,64,595,50,680,45,519
10/04/20,16:30:45,695,50,595,50,680,49,519
10/04/20,16:30:46,695,61,595,51,680,53,519
10/04/20,16:30:47,695,48,595,52,680,49,519
10/04/20,16:30:48,695,65,595,50,680,49,519
10/04/20,16:30:49,695,66,595,50,680,47,519
10/04/20,16:30:50,695,47,595,49,680,49,519
10/04/20,16:30:52,695,62,595,50,680,53,519
10/04/20,16:30:53,695,59,595,52,680,50,519
10/04/20,16:30:54,695,64,595,53,680,48,519
10/04/20,16:30:55,695,53,595,52,680,49,519
10/04/20,16:30:56,695,44,595,50,680,47,519
10/04/20,16:30:57,695,49,595,51,680,47,519
10/04/20,16:30:58,695,58,595,52,680,47,518
10/04/20,16:30:59,695,58,595,51,680,50,518
10/04/20,16:31:01,695,52,595,52,680,47,518
10/04/20,16:31:02,695,37,595,52,680,51,518
10/04/20,16:31:03,695,62,595,52,680,49,518
10/04/20,16:31:04,695,53,595,51,680,50,519
10/04/20,16:31:05,695,43,595,52,680,47,518
10/04/20,16:31:06,695,39,595,53,680,48,518
10/04/20,16:31:07,695,46,595,51,680,50,519
10/04/20,16:31:08,695,64,595,50,680,50,519
10/04/20,16:31:10,695,36,595,50,680,57,519
10/04/20,16:31:11,695,36,595,52,680,53,519
10/04/20,16:31:12,695,44,595,50,680,49,519
10/04/20,16:31:13,695,65,595,51,680,54,519
10/04/20,16:31:14,695,62,595,51,680,47,518
10/04/20,16:31:15,695,62,595,53,680,49,518
10/04/20,16:31:16,695,49,595,51,680,47,519
10/04/20,16:31:18,695,39,595,51,680,49,519
10/04/20,16:31:19,695,65,595,52,680,48,518
10/04/20,16:31:20,695,66,595,50,680,48,518
10/04/20,16:31:21,695,59,595,54,680,48,519
10/04/20,16:31:22,695,56,595,51,680,47,519
10/04/20,16:31:23,695,60,595,52,680,46,518
10/04/20,16:31:24,695,58,595,52,680,50,519
10/04/20,16:31:25,695,50,595,53,680,46,519
10/04/20,16:31:27,695,46,595,51,680,50,519
10/04/20,16:31:28,695,50,595,52,680,47,519
10/04/20,16:31:29,695,61,595,50,680,46,519
10/04/20,16:31:30,695,61,595,52,680,52,519
10/04/20,16:31:31,695,42,595,51,680,51,519
10/04/20,16:31:32,695,42,595,50,680,52,519
10/04/20,16:31:33,695,40,595,51,680,51,519
10/04/20,16:31:34,695,41,595,54,680,53,519
10/04/20,16:31:36,695,46,595,54,680,50,518
10/04/20,16:31:37,695,41,595,50,680,52,519
10/04/20,16:31:38,695,41,595,51,680,51,519
10/04/20,16:31:39,695,52,595,50,680,54,518
10/04/20,16:31:40,695,38,595,50,680,46,519
10/04/20,16:31:41,695,63,595,52,680,47,519
10/04/20,16:31:42,695,45,595,50,680,49,519
10/04/20,16:31:47,695,50,595,53,680,51,519
10/04/20,16:31:48,695,55,595,53,680,53,519
10/04/20,16:31:49,695,47,595,54,680,53,518
10/04/20,16:31:50,695,47,595,52,680,53,519
10/04/20,16:31:51,695,48,595,52,680,51,519
10/04/20,16:31:53,695,43,595,53,680,53,519
10/04/20,16:31:54,695,41,595,52,680,50,519
10/04/20,16:31:55,695,45,595,51,680,49,519
10/04/20,16:31:56,695,52,595,52,680,50,519
10/04/20,16:31:57,695,50,595,52,680,48,518
10/04/20,16:31:58,695,56,595,52,680,48,519
10/04/20,16:31:59,695,56,595,53,680,50,519
10/04/20,16:32:00,695,53,595,53,680,50,518
10/04/20,16:32:02,695,60,595,51,680,50,519
10/04/20,16:32:03,695,41,595,50,680,51,519
10/04/20,16:32:04,695,52,595,53,680,52,518
10/04/20,16:32:05,695,45,595,52,680,50,518
10/04/20,16:32:06,695,48,595,52,680,52,519
10/04/20,16:32:07,695,60,595,52,680,52,518
10/04/20,16:32:08,695,41,595,51,680,54,519
10/04/20,16:32:09,695,46,595,52,680,52,519
10/04/20,16:32:11,695,60,595,51,680,48,519
10/04/20,16:32:12,695,62,595,52,680,49,519
10/04/20,16:32:13,695,61,595,51,680,50,519
10/04/20,16:32:14,695,62,595,52,680,48,519
10/04/20,16:32:15,695,63,595,51,680,46,519
10/04/20,16:32:16,695,50,595,50,680,50,519
10/04/20,16:32:17,695,66,595,51,680,48,519
10/04/20,16:32:18,695,66,595,49,680,50,518
10/04/20,16:32:20,695,62,595,50,680,46,518
10/04/20,16:32:21,695,64,595,52,680,54,519
10/04/20,16:32:22,695,58,595,53,680,50,519
10/04/20,16:32:23,695,62,595,50,680,50,518
10/04/20,16:32:24,695,56,595,53,680,49,519
10/04/20,16:32:25,695,57,595,52,680,52,519
10/04/20,16:32:26,695,46,595,50,680,52,518
10/04/20,16:32:27,695,39,595,53,680,54,519
10/04/20,16:32:29,695,39,595,53,680,52,519
10/04/20,16:32:30,695,44,595,51,680,51,518
10/04/20,16:32:31,695,39,595,54,680,54,518
10/04/20,16:32:32,695,40,595,50,680,49,519
10/04/20,16:32:33,695,61,595,54,680,51,518
10/04/20,16:32:34,695,60,595,54,680,51,518
10/04/20,16:32:35,695,61,595,51,680,49,519
10/04/20,16:32:37,695,62,595,51,680,53,518
10/04/20,16:32:38,695,60,595,51,680,50,519
10/04/20,16:32:39,695,50,595,49,680,50,519
10/04/20,16:32:40,695,53,595,52,680,52,519
10/04/20,16:32:41,695,46,595,49,680,50,518
10/04/20,16:32:42,695,60,595,52,680,51,519
10/04/20,16:32:49,695,57,595,50,680,50,519
10/04/20,16:32:50,695,60,595,50,680,50,519
10/04/20,16:32:51,695,50,595,51,680,53,519
10/04/20,16:32:52,695,42,595,53,680,52,519
10/04/20,16:32:53,695,41,595,54,680,52,519
10/04/20,16:32:55,695,43,595,53,680,51,519
10/04/20,16:32:56,695,42,595,51,680,51,519
10/04/20,16:32:57,695,45,595,50,680,50,518
10/04/20,16:32:58,695,53,595,50,680,50,519
10/04/20,16:32:59,695,41,595,51,680,50,518
10/04/20,16:33:00,695,45,595,51,680,50,518
