10/04/20,17:45:28,470,96,532,52,650,60,516
10/04/20,17:45:29,470,38,532,57,650,51,516
10/04/20,17:45:31,470,80,532,59,650,61,516
10/04/20,17:45:32,470,85,532,50,650,62,516
10/04/20,17:45:33,470,-7,532,56,650,46,516
10/04/20,17:45:34,470,91,532,60,650,58,516
10/04/20,17:45:35,470,88,532,58,650,56,516
10/04/20,17:45:36,470,84,532,53,650,56,516
10/04/20,17:45:37,470,53,532,51,650,54,516
10/04/20,17:45:38,470,-4,532,57,650,47,516
10/04/20,17:45:40,470,86,532,52,650,56,516
10/04/20,17:45:41,470,49,532,53,650,57,516
10/04/20,17:45:42,470,39,532,52,650,55,516
10/04/20,17:45:43,470,73,532,54,650,58,516
10/04/20,17:45:44,470,58,532,55,650,58,516
10/04/20,17:45:45,470,40,532,54,650,52,516
10/04/20,17:45:46,470,80,532,53,650,62,516
10/04/20,17:45:47,470,47,532,55,650,54,516
10/04/20,17:45:49,470,73,532,55,650,57,516
10/04/20,17:45:50,470,80,532,54,650,57,516
10/04/20,17:45:51,470,78,532,54,650,56,516
10/04/20,17:45:52,470,73,532,54,650,54,516
10/04/20,17:45:53,470,18,532,50,650,50,516
10/04/20,17:45:54,470,78,532,56,650,58,516
10/04/20,17:45:55,470,76,532,56,650,60,516
10/04/20,17:45:56,470,78,532,56,650,58,516
10/04/20,17:45:58,470,59,532,53,650,53,516
10/04/20,17:45:59,470,8,532,52,650,47,516
10/04/20,17:46:00,470,59,532,58,650,55,516
10/04/20,17:46:01,470,50,532,55,650,57,516
10/04/20,17:46:02,470,89,532,61,650,61,516
10/04/20,17:46:03,470,26,532,55,650,49,516
10/04/20,17:46:04,470,60,532,51,650,54,516
10/04/20,17:46:05,470,82,532,57,650,61,516
10/04/20,17:46:07,470,-15,532,47,650,47,516
10/04/20,17:46:08,470,-10,532,48,650,47,516
10/04/20,17:46:09,470,-2,532,50,650,46,516
10/04/20,17:46:10,470,40,532,52,650,52,516
10/04/20,17:46:11,470,17,532,50,650,50,516
10/04/20,17:46:12,470,84,532,56,650,55,516
10/04/20,17:46:13,470,78,532,58,650,56,516
10/04/20,17:46:15,470,82,532,58,650,59,516
10/04/20,17:46:16,470,84,532,56,650,56,516
10/04/20,17:46:17,470,57,532,53,650,54,516
10/04/20,17:46:18,470,72,532,56,650,56,516
10/04/20,17:46:19,470,80,532,55,650,58,516
10/04/20,17:46:20,470,44,532,52,650,50,516
10/04/20,17:46:21,470,4,532,51,650,46,516
10/04/20,17:46:22,470,75,532,58,650,58,516
10/04/20,17:46:24,470,83,532,57,650,60,516
10/04/20,17:46:25,470,83,532,56,650,59,516
10/04/20,17:46:26,470,74,532,56,650,58,516
10/04/20,17:46:27,470,55,532,57,650,53,516
10/04/20,17:46:28,470,83,532,58,650,58,516
10/04/20,17:46:29,470,81,532,50,650,58,516
10/04/20,17:46:30,470,29,532,50,650,50,516
10/04/20,17:46:31,470,84,532,55,650,60,516
10/04/20,17:46:33,470,38,532,57,650,56,516
10/04/20,17:46:34,470,48,532,52,650,55,516
10/04/20,17:46:35,470,41,532,56,650,53,516
10/04/20,17:46:36,470,17,532,50,650,49,516
10/04/20,17:46:37,470,44,532,54,650,55,516
10/04/20,17:46:38,470,26,532,62,650,53,516
10/04/20,17:46:39,470,48,532,45,650,54,516
10/04/20,17:46:40,470,49,532,59,650,50,516
10/04/20,17:46:42,470,38,532,43,650,54,516
10/04/20,17:46:43,470,45,532,62,650,54,516
