10/16/20,12:33:25,470,4130,532,4130,650,4130,531,10/16/2020 19:35:06.681130
10/16/20,12:33:26,470,4130,532,4130,650,4130,531,10/16/2020 19:35:07.770222
10/16/20,12:33:27,470,4130,532,4130,650,4130,531,10/16/2020 19:35:08.202069
10/16/20,12:33:28,470,4130,532,4130,650,4130,532,10/16/2020 19:35:09.350995
10/16/20,12:33:29,470,4130,532,4130,650,4130,532,10/16/2020 19:35:10.487955
10/16/20,12:33:30,470,4130,532,4130,650,4130,532,10/16/2020 19:35:11.612943
10/16/20,12:33:31,470,4130,532,4130,650,4130,531,10/16/2020 19:35:12.758881
10/16/20,12:33:33,470,4130,532,4130,650,4130,531,10/16/2020 19:35:13.889856
10/16/20,12:33:34,470,4130,532,4130,650,4130,531,10/16/2020 19:35:15.016841
10/16/20,12:33:35,470,4130,532,4130,650,4130,531,10/16/2020 19:35:16.140836
10/16/20,12:33:36,470,4130,532,4130,650,4130,532,10/16/2020 19:35:17.284776
10/16/20,12:33:37,470,4130,532,4130,650,4130,531,10/16/2020 19:35:18.420739
10/16/20,12:33:38,470,4130,532,4130,650,4130,531,10/16/2020 19:35:19.556701
10/16/20,12:33:39,470,4130,532,4130,650,4130,532,10/16/2020 19:35:20.694658
10/16/20,12:33:41,470,4130,532,4130,650,4130,531,10/16/2020 19:35:21.829623
10/16/20,12:33:42,470,4130,532,4130,650,4130,531,10/16/2020 19:35:22.963589
10/16/20,12:33:43,470,4130,532,4130,650,4130,531,10/16/2020 19:35:24.101547
10/16/20,12:33:44,470,4130,532,4130,650,4130,531,10/16/2020 19:35:25.239503
10/16/20,12:33:45,470,4130,532,4130,650,4130,531,10/16/2020 19:35:26.370477
10/16/20,12:33:46,470,4130,532,4130,650,4130,531,10/16/2020 19:35:27.505443
10/16/20,12:33:47,470,4130,532,4130,650,4130,531,10/16/2020 19:35:28.644395
10/16/20,12:33:48,470,4130,532,4130,650,4130,532,10/16/2020 19:35:29.770382
10/16/20,12:33:50,470,4130,532,4130,650,4130,531,10/16/2020 19:35:30.895372
10/16/20,12:33:51,470,4130,532,4130,650,4130,532,10/16/2020 19:35:32.031335
10/16/20,12:33:52,470,4130,532,4130,650,4130,532,10/16/2020 19:35:33.172284
10/16/20,12:33:53,470,4130,532,4130,650,4130,532,10/16/2020 19:35:34.297279
10/16/20,12:33:54,470,4130,532,4130,650,4130,531,10/16/2020 19:35:35.432242
10/16/20,12:33:55,470,4130,532,4130,650,4130,531,10/16/2020 19:35:36.577181
10/16/20,12:33:56,470,4130,532,4130,650,4130,531,10/16/2020 19:35:37.706162
10/16/20,12:33:58,470,4130,532,4130,650,4130,531,10/16/2020 19:35:38.844119
10/16/20,12:33:59,470,4130,532,4130,650,4130,531,10/16/2020 19:35:39.982075
10/16/20,12:34:00,470,4130,532,4130,650,4130,531,10/16/2020 19:35:41.232728
10/16/20,12:34:01,470,4130,532,4130,650,4130,531,10/16/2020 19:35:42.256989
10/16/20,12:34:02,470,4130,532,4130,650,4130,532,10/16/2020 19:35:43.392954
10/16/20,12:34:03,470,4130,532,4130,650,4130,531,10/16/2020 19:35:44.514951
10/16/20,12:34:04,470,4130,532,4130,650,4130,531,10/16/2020 19:35:45.650913
10/16/20,12:34:05,470,4130,532,4130,650,4130,532,10/16/2020 19:35:46.792859
10/16/20,12:34:07,470,4130,532,4130,650,4130,532,10/16/2020 19:35:47.915852
10/16/20,12:34:08,470,4130,532,4130,650,4130,531,10/16/2020 19:35:49.054808
10/16/20,12:34:09,470,4130,532,4130,650,4130,531,10/16/2020 19:35:50.200744
10/16/20,12:34:10,470,4130,532,4130,650,4130,531,10/16/2020 19:35:51.323739
10/16/20,12:34:11,470,4130,532,4130,650,4130,532,10/16/2020 19:35:52.463693
10/16/20,12:34:12,470,4130,532,4130,650,4130,531,10/16/2020 19:35:53.594666
10/16/20,12:34:13,470,4130,532,4130,650,4130,531,10/16/2020 19:35:54.728635
10/16/20,12:34:15,470,4130,532,4130,650,4130,532,10/16/2020 19:35:55.862605
10/16/20,12:34:16,470,4130,532,4130,650,4130,531,10/16/2020 19:35:57.001556
10/16/20,12:34:17,470,4130,532,4130,650,4130,532,10/16/2020 19:35:58.120565
10/16/20,12:34:18,470,4130,532,4130,650,4130,531,10/16/2020 19:35:59.254532
10/16/20,12:34:19,470,4130,532,4130,650,4130,531,10/16/2020 19:36:00.514161
10/16/20,12:34:20,470,4130,532,4130,650,4130,531,10/16/2020 19:36:01.538424
10/16/20,12:34:21,470,4130,532,4130,650,4130,531,10/16/2020 19:36:02.661422
10/16/20,12:34:23,470,4130,532,4130,650,4130,531,10/16/2020 19:36:03.809351
10/16/20,12:34:24,470,4130,532,4130,650,4130,531,10/16/2020 19:36:04.937334
10/16/20,12:34:25,470,4130,532,4130,650,4130,532,10/16/2020 19:36:06.076287
10/16/20,12:34:26,470,4130,532,4130,650,4130,532,10/16/2020 19:36:07.332928
10/16/20,12:34:27,470,4130,532,4130,650,4130,531,10/16/2020 19:36:08.358185
10/16/20,12:34:28,470,4130,532,4130,650,4130,531,10/16/2020 19:36:09.489160
10/16/20,12:34:29,470,4130,532,4130,650,4130,531,10/16/2020 19:36:10.621132
10/16/20,12:34:30,470,4130,532,4130,650,4130,531,10/16/2020 19:36:11.759090
10/16/20,12:34:32,470,4130,532,4130,650,4130,531,10/16/2020 19:36:12.883084
10/16/20,12:34:33,470,4130,532,4130,650,4130,532,10/16/2020 19:36:14.012064
10/16/20,12:34:34,470,4130,532,4130,650,4130,531,10/16/2020 19:36:15.140047
10/16/20,12:34:35,470,4130,532,4130,650,4130,531,10/16/2020 19:36:16.279003
10/16/20,12:34:36,470,4130,532,4130,650,4130,531,10/16/2020 19:36:17.414958
10/16/20,12:34:37,470,4130,532,4130,650,4130,531,10/16/2020 19:36:18.560899
10/16/20,12:34:38,470,4130,532,4130,650,4130,532,10/16/2020 19:36:19.683897
10/16/20,12:34:40,470,4130,532,4130,650,4130,531,10/16/2020 19:36:20.835813
10/16/20,12:34:41,470,4130,532,4130,650,4130,532,10/16/2020 19:36:21.973771
10/16/20,12:34:42,470,4130,532,4130,650,4130,531,10/16/2020 19:36:23.100756
10/16/20,12:34:43,470,4130,532,4130,650,4130,531,10/16/2020 19:36:24.239709
10/16/20,12:34:44,470,4130,532,4130,650,4130,531,10/16/2020 19:36:25.369702
10/16/20,12:34:45,470,4130,532,4130,650,4130,531,10/16/2020 19:36:26.504653
10/16/20,12:34:46,470,4130,532,4130,650,4130,532,10/16/2020 19:36:27.624659
10/16/20,12:34:47,470,4130,532,4130,650,4130,531,10/16/2020 19:36:28.766605
10/16/20,12:34:49,470,4130,532,4130,650,4130,531,10/16/2020 19:36:29.887605
10/16/20,12:34:50,470,4130,532,4130,650,4130,531,10/16/2020 19:36:31.038528
10/16/20,12:34:51,470,4130,532,4130,650,4130,532,10/16/2020 19:36:32.152562
10/16/20,12:34:52,470,4130,532,4130,650,4130,532,10/16/2020 19:36:33.307459
10/16/20,12:34:53,470,4130,532,4130,650,4130,531,10/16/2020 19:36:34.441425
10/16/20,12:34:54,470,4130,532,4130,650,4130,531,10/16/2020 19:36:35.695074
10/16/20,12:34:55,470,4130,532,4130,650,4130,531,10/16/2020 19:36:36.714346
10/16/20,12:34:57,470,4130,532,4130,650,4130,532,10/16/2020 19:36:37.845319
10/16/20,12:34:58,470,4130,532,4130,650,4130,531,10/16/2020 19:36:38.986271
10/16/20,12:34:59,470,4130,532,4130,650,4130,531,10/16/2020 19:36:40.109264
10/16/20,12:35:00,470,4130,532,4130,650,4130,531,10/16/2020 19:36:41.244231
10/16/20,12:35:01,470,4130,532,4130,650,4130,531,10/16/2020 19:36:42.377203
10/16/20,12:35:02,470,4130,532,4130,650,4130,531,10/16/2020 19:36:43.505183
10/16/20,12:35:03,470,4130,532,4130,650,4130,531,10/16/2020 19:36:44.639150
10/16/20,12:35:04,470,4130,532,4130,650,4130,531,10/16/2020 19:36:45.774114
10/16/20,12:35:06,470,4130,532,4130,650,4130,532,10/16/2020 19:36:46.918057
10/16/20,12:35:07,470,4130,532,4130,650,4130,531,10/16/2020 19:36:48.053022
10/16/20,12:35:08,470,4130,532,4130,650,4130,531,10/16/2020 19:36:49.189983
10/16/20,12:35:09,470,4130,532,4130,650,4130,532,10/16/2020 19:36:50.334921
10/16/20,12:35:10,470,4130,532,4130,650,4130,532,10/16/2020 19:36:51.471881
10/16/20,12:35:11,470,4130,532,4130,650,4130,531,10/16/2020 19:36:52.706577
10/16/20,12:35:12,470,4130,532,4130,650,4130,531,10/16/2020 19:36:53.728844
10/16/20,12:35:14,470,4130,532,4130,650,4130,532,10/16/2020 19:36:54.873782
10/16/20,12:35:15,470,4130,532,4130,650,4130,531,10/16/2020 19:36:55.980818
10/16/20,12:35:16,470,4130,532,4130,650,4130,531,10/16/2020 19:36:57.114784
10/16/20,12:35:17,470,4130,532,4130,650,4130,531,10/16/2020 19:36:58.257730
10/16/20,12:35:32,470,4130,532,4130,650,4130,531,10/16/2020 19:37:13.507942
10/16/20,12:35:33,470,4130,532,4130,650,4130,532,10/16/2020 19:37:14.716710
10/16/20,12:35:34,470,4130,532,4130,650,4130,531,10/16/2020 19:37:15.277215
10/16/20,12:35:35,470,4130,532,4130,650,4130,531,10/16/2020 19:37:16.410182
10/16/20,12:35:36,470,4130,532,4130,650,4130,531,10/16/2020 19:37:17.551131
10/16/20,12:35:37,470,4130,532,4130,650,4130,532,10/16/2020 19:37:18.681111
10/16/20,12:35:39,470,4130,532,4130,650,4130,531,10/16/2020 19:37:19.830039
10/16/20,12:35:40,470,4130,532,4130,650,4130,531,10/16/2020 19:37:20.967000
10/16/20,12:35:41,470,4130,532,4130,650,4130,532,10/16/2020 19:37:22.093007
10/16/20,12:35:42,470,4130,532,4130,650,4130,531,10/16/2020 19:37:23.231937
10/16/20,12:35:43,470,4130,532,4130,650,4130,532,10/16/2020 19:37:24.346958
10/16/20,12:35:44,470,4130,532,4130,650,4130,531,10/16/2020 19:37:25.498879
10/16/20,12:35:45,470,4130,532,4130,650,4130,531,10/16/2020 19:37:26.629853
10/16/20,12:35:46,470,4130,532,4130,650,4130,531,10/16/2020 19:37:27.753846
10/16/20,12:35:48,470,4130,532,4130,650,4130,531,10/16/2020 19:37:28.893798
10/16/20,12:35:49,470,4130,532,4130,650,4130,532,10/16/2020 19:37:30.028764
10/16/20,12:35:50,470,4130,532,4130,650,4130,531,10/16/2020 19:37:31.165723
10/16/20,12:35:51,470,4130,532,4130,650,4130,531,10/16/2020 19:37:32.295700
10/16/20,12:35:52,470,4130,532,4130,650,4130,531,10/16/2020 19:37:33.433653
10/16/20,12:35:53,470,4130,532,4130,650,4130,532,10/16/2020 19:37:34.570613
10/16/20,12:35:54,470,4130,532,4130,650,4130,531,10/16/2020 19:37:35.702588
10/16/20,12:35:56,470,4130,532,4130,650,4130,531,10/16/2020 19:37:36.837552
10/16/20,12:35:57,470,4130,532,4130,650,4130,531,10/16/2020 19:37:37.968528
10/16/20,12:35:58,470,4130,532,4130,650,4130,532,10/16/2020 19:37:39.107483
10/16/20,12:35:59,470,4130,532,4130,650,4130,531,10/16/2020 19:37:40.238460
10/16/20,12:36:00,470,4130,532,4130,650,4130,532,10/16/2020 19:37:41.369434
10/16/20,12:36:01,470,4130,532,4130,650,4130,531,10/16/2020 19:37:42.511381
10/16/20,12:36:02,470,4130,532,4130,650,4130,531,10/16/2020 19:37:43.635373
10/16/20,12:36:04,470,4130,532,4130,650,4130,531,10/16/2020 19:37:44.781308
10/16/20,12:36:05,470,4130,532,4130,650,4130,531,10/16/2020 19:37:45.911286
10/16/20,12:36:06,470,4130,532,4130,650,4130,531,10/16/2020 19:37:47.055225
10/16/20,12:36:07,470,4130,532,4130,650,4130,532,10/16/2020 19:37:48.180218
10/16/20,12:36:08,470,4130,532,4130,650,4130,531,10/16/2020 19:37:49.323162
10/16/20,12:36:09,470,4130,532,4130,650,4130,532,10/16/2020 19:37:50.558858
10/16/20,12:36:10,470,4130,532,4130,650,4130,531,10/16/2020 19:37:51.592091
10/16/20,12:36:11,470,4130,532,4130,650,4130,531,10/16/2020 19:37:52.826791
10/16/20,12:36:13,470,4130,532,4130,650,4130,531,10/16/2020 19:37:53.847065
10/16/20,12:36:14,470,4130,532,4130,650,4130,531,10/16/2020 19:37:54.978037
10/16/20,12:36:15,470,4130,532,4130,650,4130,531,10/16/2020 19:37:56.124971
10/16/20,12:36:16,470,4130,532,4130,650,4130,531,10/16/2020 19:37:57.265919
10/16/20,12:36:17,470,4130,532,4130,650,4130,531,10/16/2020 19:37:58.395898
10/16/20,12:36:18,470,4130,532,4130,650,4130,531,10/16/2020 19:37:59.514901
10/16/20,12:36:19,470,4130,532,4130,650,4130,531,10/16/2020 19:38:00.650863
10/16/20,12:36:21,470,4130,532,4130,650,4130,531,10/16/2020 19:38:01.800791
10/16/20,12:36:22,470,4130,532,4130,650,4130,531,10/16/2020 19:38:02.944732
10/16/20,12:36:23,470,4130,532,4130,650,4130,531,10/16/2020 19:38:04.061745
10/16/20,12:36:24,470,4130,532,4130,650,4130,531,10/16/2020 19:38:05.206686
10/16/20,12:36:25,470,4130,532,4130,650,4130,532,10/16/2020 19:38:06.337658
10/16/20,12:36:26,470,4130,532,4130,650,4130,531,10/16/2020 19:38:07.554399
10/16/20,12:36:27,470,4130,532,4130,650,4130,531,10/16/2020 19:38:08.691362
10/16/20,12:36:28,470,4130,532,4130,650,4130,531,10/16/2020 19:38:09.735571
10/16/20,12:36:30,470,4130,532,4130,650,4130,531,10/16/2020 19:38:10.868540
10/16/20,12:36:31,470,4130,532,4130,650,4130,531,10/16/2020 19:38:12.006496
10/16/20,12:36:32,470,4130,532,4130,650,4130,532,10/16/2020 19:38:13.140464
10/16/20,12:36:33,470,4130,532,4130,650,4130,531,10/16/2020 19:38:14.279417
10/16/20,12:36:34,470,4130,532,4130,650,4130,531,10/16/2020 19:38:15.419369
10/16/20,12:36:35,470,4130,532,4130,650,4130,531,10/16/2020 19:38:16.556324
10/16/20,12:36:36,470,4130,532,4130,650,4130,531,10/16/2020 19:38:17.678325
