date,time,wavelength1,turbidity_595_nm_raw,wavelength2,turbidity_700_nm_raw,wavelength3,cdom_460_nm_raw,wavelength4,datetime
10/22/20,09:38:13,595,100,700,96,460,76,532,10/22/2020 17:42:10.894811
10/22/20,09:38:14,595,97,700,99,460,76,532,10/22/2020 17:42:12.028778
10/22/20,09:38:15,595,98,700,106,460,78,532,10/22/2020 17:42:13.185685
10/22/20,09:38:16,595,94,700,99,460,76,532,10/22/2020 17:42:14.308682
10/22/20,09:38:18,595,95,700,101,460,74,532,10/22/2020 17:42:15.424698
10/22/20,09:38:19,595,99,700,101,460,81,532,10/22/2020 17:42:16.567644
10/22/20,09:38:20,595,95,700,94,460,79,532,10/22/2020 17:42:17.684653
10/22/20,09:38:21,595,96,700,101,460,74,532,10/22/2020 17:42:18.888437
10/22/20,09:38:22,595,95,700,102,460,77,532,10/22/2020 17:42:19.961567
10/22/20,09:38:23,595,94,700,98,460,76,531,10/22/2020 17:42:21.164349
10/22/20,09:38:24,595,97,700,103,460,76,531,10/22/2020 17:42:22.204570
10/22/20,09:38:25,595,98,700,101,460,79,532,10/22/2020 17:42:23.323576
10/22/20,09:38:27,595,100,700,102,460,76,532,10/22/2020 17:42:24.437597
10/22/20,09:38:28,595,96,700,102,460,76,532,10/22/2020 17:42:25.679278
10/22/20,09:38:29,595,97,700,99,460,78,532,10/22/2020 17:42:26.693568
10/22/20,09:38:30,595,94,700,98,460,76,532,10/22/2020 17:42:27.891364
10/22/20,09:38:31,595,95,700,99,460,77,532,10/22/2020 17:42:28.969478
10/22/20,09:38:32,595,94,700,105,460,76,532,10/22/2020 17:42:30.090481
10/22/20,09:38:33,595,95,700,101,460,76,532,10/22/2020 17:42:31.210487
10/22/20,09:38:34,595,100,700,102,460,76,532,10/22/2020 17:42:32.351435
10/22/20,09:38:36,595,97,700,98,460,76,532,10/22/2020 17:42:33.486403
10/22/20,09:38:37,595,93,700,103,460,76,531,10/22/2020 17:42:34.691178
10/22/20,09:38:38,595,99,700,98,460,77,532,10/22/2020 17:42:35.840109
10/22/20,09:38:39,595,99,700,104,460,76,532,10/22/2020 17:42:36.864369
10/22/20,09:38:40,595,95,700,98,460,76,532,10/22/2020 17:42:38.009305
10/22/20,09:38:41,595,99,700,102,460,77,532,10/22/2020 17:42:39.136294
10/22/20,09:38:42,595,92,700,101,460,75,532,10/22/2020 17:42:40.348052
10/22/20,09:38:44,595,96,700,108,460,74,532,10/22/2020 17:42:41.370319
10/22/20,09:38:45,595,96,700,105,460,80,532,10/22/2020 17:42:42.487331
10/22/20,09:38:46,595,99,700,109,460,74,531,10/22/2020 17:42:43.647232
10/22/20,09:38:47,595,95,700,98,460,72,531,10/22/2020 17:42:44.765241
10/22/20,09:38:48,595,100,700,100,460,73,532,10/22/2020 17:42:45.903200
10/22/20,09:38:49,595,104,700,101,460,79,532,10/22/2020 17:42:47.036169
10/22/20,09:38:50,595,102,700,106,460,80,532,10/22/2020 17:42:48.172132
10/22/20,09:38:51,595,97,700,100,460,74,532,10/22/2020 17:42:49.305103
10/22/20,09:38:53,595,99,700,106,460,79,532,10/22/2020 17:42:50.511875
10/22/20,09:38:54,595,102,700,100,460,77,532,10/22/2020 17:42:51.582016
10/22/20,09:38:55,595,98,700,100,460,76,531,10/22/2020 17:42:52.695037
10/22/20,09:38:56,595,94,700,96,460,79,532,10/22/2020 17:42:53.915773
10/22/20,09:38:57,595,99,700,106,460,78,532,10/22/2020 17:42:54.924076
10/22/20,09:38:58,595,101,700,102,460,75,532,10/22/2020 17:42:56.063031
10/22/20,09:38:59,595,95,700,98,460,77,532,10/22/2020 17:42:57.199989
10/22/20,09:39:00,595,96,700,98,460,77,532,10/22/2020 17:42:58.314013
10/22/20,09:39:02,595,94,700,98,460,77,532,10/22/2020 17:42:59.451969
10/22/20,09:39:03,595,96,700,99,460,76,532,10/22/2020 17:43:00.688663
10/22/20,09:39:04,595,96,700,102,460,77,532,10/22/2020 17:43:01.721900
10/22/20,09:39:05,595,92,700,97,460,76,532,10/22/2020 17:43:02.813979
10/22/20,09:39:06,595,98,700,99,460,77,532,10/22/2020 17:43:03.967894
10/22/20,09:39:07,595,95,700,107,460,76,531,10/22/2020 17:43:05.070946
10/22/20,09:39:08,595,96,700,93,460,76,532,10/22/2020 17:43:06.306646
10/22/20,09:39:09,595,96,700,100,460,76,532,10/22/2020 17:43:07.453572
10/22/20,09:39:11,595,100,700,100,460,75,532,10/22/2020 17:43:08.482822
10/22/20,09:39:12,595,92,700,99,460,78,532,10/22/2020 17:43:09.937930
10/22/20,09:39:13,595,99,700,109,460,78,532,10/22/2020 17:43:10.823563
10/22/20,09:39:14,595,101,700,104,460,73,532,10/22/2020 17:43:11.901680
10/22/20,09:39:15,595,98,700,98,460,81,532,10/22/2020 17:43:12.995753
10/22/20,09:39:16,595,96,700,97,460,81,532,10/22/2020 17:43:14.105784
10/22/20,09:39:17,595,92,700,99,460,75,532,10/22/2020 17:43:15.243740
10/22/20,09:39:19,595,98,700,104,460,79,532,10/22/2020 17:43:16.393668
10/22/20,09:39:20,595,100,700,108,460,76,532,10/22/2020 17:43:17.606426
10/22/20,09:39:21,595,99,700,98,460,76,532,10/22/2020 17:43:18.737401
10/22/20,09:39:22,595,95,700,120,460,78,532,10/22/2020 17:43:19.846435
10/22/20,09:39:23,595,93,700,102,460,76,532,10/22/2020 17:43:20.891640
10/22/20,09:39:24,595,101,700,99,460,77,532,10/22/2020 17:43:22.121352
10/22/20,09:39:25,595,98,700,100,460,76,532,10/22/2020 17:43:23.231382
10/22/20,09:39:26,595,98,700,106,460,76,532,10/22/2020 17:43:24.292547
10/22/20,09:39:28,595,97,700,101,460,76,532,10/22/2020 17:43:25.398588
10/22/20,09:39:29,595,98,700,105,460,76,532,10/22/2020 17:43:26.551514
10/22/20,09:39:30,595,94,700,105,460,76,532,10/22/2020 17:43:27.665527
10/22/20,09:39:31,595,103,700,104,460,77,532,10/22/2020 17:43:28.889254
10/22/20,09:39:32,595,95,700,104,460,77,532,10/22/2020 17:43:29.928476
10/22/20,09:39:33,595,95,700,103,460,76,532,10/22/2020 17:43:31.146220
10/22/20,09:39:34,595,98,700,95,460,77,532,10/22/2020 17:43:32.283181
10/22/20,09:39:35,595,102,700,98,460,75,532,10/22/2020 17:43:33.628582
10/22/20,09:39:37,595,101,700,97,460,76,532,10/22/2020 17:43:34.536155
10/22/20,09:39:38,595,95,700,100,460,76,532,10/22/2020 17:43:35.584350
10/22/20,09:39:39,595,93,700,96,460,76,532,10/22/2020 17:43:36.706353
10/22/20,09:39:40,595,95,700,99,460,77,532,10/22/2020 17:43:37.838325
10/22/20,09:39:41,595,90,700,100,460,73,532,10/22/2020 17:43:38.959327
10/22/20,09:39:42,595,91,700,98,460,73,532,10/22/2020 17:43:40.087311
10/22/20,09:39:43,595,97,700,99,460,80,532,10/22/2020 17:43:41.220280
10/22/20,09:39:44,595,96,700,95,460,77,532,10/22/2020 17:43:42.339288
10/22/20,09:39:46,595,94,700,97,460,73,532,10/22/2020 17:43:43.470266
10/22/20,09:39:47,595,95,700,96,460,80,532,10/22/2020 17:43:44.601239
10/22/20,09:39:48,595,91,700,100,460,76,532,10/22/2020 17:43:45.736205
10/22/20,09:39:49,595,93,700,113,460,76,532,10/22/2020 17:43:46.873165
10/22/20,09:39:50,595,95,700,99,460,77,532,10/22/2020 17:43:47.988184
10/22/20,09:39:51,595,94,700,97,460,74,532,10/22/2020 17:43:49.110184
10/22/20,09:39:52,595,94,700,94,460,76,532,10/22/2020 17:43:50.336906
10/22/20,09:39:54,595,96,700,96,460,77,532,10/22/2020 17:43:51.376125
10/22/20,09:39:55,595,92,700,102,460,75,532,10/22/2020 17:43:52.513083
10/22/20,09:39:56,595,96,700,96,460,76,532,10/22/2020 17:43:53.632094
10/22/20,09:39:57,595,96,700,105,460,76,532,10/22/2020 17:43:54.766060
10/22/20,09:39:58,595,100,700,99,460,75,532,10/22/2020 17:43:55.870106
10/22/20,09:39:59,595,95,700,96,460,76,532,10/22/2020 17:43:57.034995
10/22/20,09:40:00,595,98,700,99,460,77,532,10/22/2020 17:43:58.131064
10/22/20,09:40:01,595,94,700,102,460,76,532,10/22/2020 17:43:59.367755
10/22/20,09:40:03,595,93,700,97,460,76,532,10/22/2020 17:44:00.487761
10/22/20,09:40:04,595,95,700,100,460,76,532,10/22/2020 17:44:01.625717
10/22/20,09:40:05,595,94,700,99,460,75,532,10/22/2020 17:44:02.645990
10/22/20,09:40:06,595,89,700,98,460,74,532,10/22/2020 17:44:03.893653
10/22/20,09:40:07,595,92,700,133,460,75,532,10/22/2020 17:44:04.895976
10/22/20,09:40:08,595,93,700,97,460,76,532,10/22/2020 17:44:06.034927
10/22/20,09:40:09,595,93,700,99,460,79,532,10/22/2020 17:44:07.251672
10/22/20,09:40:10,595,95,700,100,460,79,532,10/22/2020 17:44:08.290893
10/22/20,09:40:12,595,98,700,102,460,75,532,10/22/2020 17:44:09.424862
10/22/20,09:40:13,595,93,700,101,460,77,532,10/22/2020 17:44:10.553847
10/22/20,09:40:14,595,93,700,101,460,77,532,10/22/2020 17:44:11.687811
10/22/20,09:40:15,595,97,700,96,460,75,532,10/22/2020 17:44:12.908546
10/22/20,09:40:16,595,93,700,101,460,76,532,10/22/2020 17:44:13.958738
10/22/20,09:40:17,595,96,700,97,460,75,532,10/22/2020 17:44:15.175489
10/22/20,09:40:18,595,97,700,101,460,77,532,10/22/2020 17:44:16.280530
10/22/20,09:40:19,595,101,700,102,460,76,532,10/22/2020 17:44:17.319751
10/22/20,09:40:21,595,96,700,100,460,76,532,10/22/2020 17:44:18.545473
10/22/20,09:40:22,595,102,700,101,460,77,532,10/22/2020 17:44:19.618604
10/22/20,09:40:23,595,98,700,102,460,76,532,10/22/2020 17:44:20.815406
10/22/20,09:40:24,595,95,700,102,460,76,532,10/22/2020 17:44:21.947379
10/22/20,09:40:25,595,98,700,100,460,76,532,10/22/2020 17:44:23.002556
10/22/20,09:40:26,595,91,700,100,460,76,532,10/22/2020 17:44:24.121563
10/22/20,09:40:27,595,91,700,99,460,75,532,10/22/2020 17:44:25.344295
10/22/20,09:40:29,595,111,700,99,460,76,532,10/22/2020 17:44:26.457317
10/22/20,09:40:30,595,96,700,97,460,76,532,10/22/2020 17:44:27.599264
10/22/20,09:40:31,595,93,700,101,460,77,532,10/22/2020 17:44:28.640482
10/22/20,09:40:32,595,93,700,97,460,75,532,10/22/2020 17:44:29.757492
10/22/20,09:40:33,595,95,700,98,460,79,532,10/22/2020 17:44:30.865533
10/22/20,09:40:34,595,97,700,101,460,72,532,10/22/2020 17:44:32.006479
10/22/20,09:40:35,595,95,700,100,460,71,532,10/22/2020 17:44:33.152415
10/22/20,09:40:36,595,96,700,99,460,82,532,10/22/2020 17:44:34.266436
10/22/20,09:40:38,595,98,700,97,460,78,532,10/22/2020 17:44:35.367494
10/22/20,09:40:39,595,99,700,101,460,75,532,10/22/2020 17:44:36.534371
10/22/20,09:40:40,595,92,700,97,460,78,532,10/22/2020 17:44:37.659365
10/22/20,09:40:41,595,96,700,105,460,75,532,10/22/2020 17:44:38.880099
10/22/20,09:40:42,595,95,700,99,460,77,532,10/22/2020 17:44:39.916329
10/22/20,09:40:43,595,95,700,97,460,77,532,10/22/2020 17:44:41.115123
10/22/20,09:40:44,595,94,700,102,460,76,532,10/22/2020 17:44:42.160328
10/22/20,09:40:45,595,95,700,97,460,75,532,10/22/2020 17:44:43.378070
10/22/20,09:40:47,595,97,700,98,460,75,532,10/22/2020 17:44:44.413302
10/22/20,09:40:48,595,96,700,100,460,78,532,10/22/2020 17:44:45.549266
10/22/20,09:40:49,595,96,700,101,460,76,532,10/22/2020 17:44:46.668276
10/22/20,09:40:50,595,94,700,98,460,76,532,10/22/2020 17:44:47.795260
10/22/20,09:40:51,595,93,700,98,460,75,532,10/22/2020 17:44:48.942193
10/22/20,09:40:52,595,95,700,98,460,74,532,10/22/2020 17:44:50.081149
10/22/20,09:40:53,595,97,700,96,460,76,532,10/22/2020 17:44:51.197164
10/22/20,09:40:54,595,94,700,97,460,75,532,10/22/2020 17:44:52.340107
10/22/20,09:40:56,595,93,700,98,460,75,532,10/22/2020 17:44:53.542894
10/22/20,09:40:57,595,95,700,95,460,75,532,10/22/2020 17:44:54.590092
10/22/20,09:40:58,595,96,700,96,460,72,532,10/22/2020 17:44:55.808831
10/22/20,09:40:59,595,98,700,97,460,75,532,10/22/2020 17:44:56.933824
10/22/20,09:41:00,595,93,700,102,460,80,532,10/22/2020 17:44:58.076767
10/22/20,09:41:01,595,92,700,105,460,83,532,10/22/2020 17:44:59.095044
10/22/20,09:41:02,595,95,700,101,460,80,532,10/22/2020 17:45:00.324756
10/22/20,09:41:03,595,92,700,99,460,79,532,10/22/2020 17:45:01.356996
10/22/20,09:41:05,595,96,700,99,460,78,532,10/22/2020 17:45:02.478000
10/22/20,09:41:06,595,91,700,101,460,78,532,10/22/2020 17:45:03.594013
10/22/20,09:41:07,595,95,700,93,460,76,532,10/22/2020 17:45:04.823726
10/22/20,09:41:08,595,96,700,96,460,76,532,10/22/2020 17:45:05.861951
10/22/20,09:41:09,595,96,700,96,460,76,532,10/22/2020 17:45:06.971981
10/22/20,09:41:10,595,90,700,97,460,76,532,10/22/2020 17:45:08.123902
10/22/20,09:41:11,595,88,700,98,460,75,532,10/22/2020 17:45:09.234929
10/22/20,09:41:13,595,91,700,92,460,75,532,10/22/2020 17:45:10.489575
10/22/20,09:41:14,595,91,700,96,460,76,532,10/22/2020 17:45:11.614567
10/22/20,09:41:15,595,95,700,100,460,75,532,10/22/2020 17:45:12.633842
10/22/20,09:41:16,595,101,700,94,460,76,532,10/22/2020 17:45:13.765815
10/22/20,09:41:17,595,92,700,98,460,76,532,10/22/2020 17:45:14.895799
10/22/20,09:41:18,595,94,700,98,460,76,532,10/22/2020 17:45:16.105557
10/22/20,09:41:19,595,93,700,96,460,76,532,10/22/2020 17:45:17.174700
10/22/20,09:41:20,595,95,700,97,460,76,532,10/22/2020 17:45:18.300689
10/22/20,09:41:22,595,95,700,92,460,79,532,10/22/2020 17:45:19.390772
10/22/20,09:41:23,595,96,700,101,460,72,532,10/22/2020 17:45:20.630462
10/22/20,09:41:24,595,96,700,104,460,72,532,10/22/2020 17:45:21.761434
10/22/20,09:41:25,595,91,700,104,460,84,532,10/22/2020 17:45:22.792678
10/22/20,09:41:26,595,93,700,98,460,70,532,10/22/2020 17:45:23.992471
10/22/20,09:41:27,595,91,700,97,460,75,532,10/22/2020 17:45:25.165332
10/22/20,09:41:28,595,93,700,97,460,80,532,10/22/2020 17:45:26.185604
10/22/20,09:41:29,595,97,700,94,460,76,532,10/22/2020 17:45:27.627761
10/22/20,09:41:31,595,92,700,103,460,76,532,10/22/2020 17:45:28.450549
10/22/20,09:41:32,595,97,700,107,460,77,532,10/22/2020 17:45:29.564567
10/22/20,09:41:33,595,96,700,101,460,76,532,10/22/2020 17:45:30.693553
10/22/20,09:41:34,595,93,700,99,460,76,532,10/22/2020 17:45:31.832506
10/22/20,09:41:35,595,99,700,95,460,76,532,10/22/2020 17:45:32.965474
10/22/20,09:41:36,595,97,700,100,460,76,532,10/22/2020 17:45:34.160282
10/22/20,09:41:37,595,92,700,96,460,76,532,10/22/2020 17:45:35.192520
10/22/20,09:41:38,595,93,700,95,460,76,532,10/22/2020 17:45:36.311528
10/22/20,09:41:40,595,92,700,98,460,76,532,10/22/2020 17:45:37.467436
10/22/20,09:41:41,595,96,700,96,460,75,532,10/22/2020 17:45:38.574479
10/22/20,09:41:42,595,89,700,92,460,76,532,10/22/2020 17:45:39.804190
10/22/20,09:41:43,595,93,700,99,460,75,532,10/22/2020 17:45:40.943141
10/22/20,09:41:44,595,110,700,96,460,76,532,10/22/2020 17:45:42.058163
10/22/20,09:41:45,595,98,700,101,460,76,532,10/22/2020 17:45:43.211086
10/22/20,09:41:46,595,93,700,99,460,73,532,10/22/2020 17:45:44.349035
10/22/20,09:41:48,595,100,700,100,460,72,532,10/22/2020 17:45:45.363324
10/22/20,09:41:49,595,93,700,94,460,79,532,10/22/2020 17:45:46.487320
10/22/20,09:41:50,595,93,700,98,460,81,532,10/22/2020 17:45:47.620290
10/22/20,09:41:51,595,95,700,102,460,69,532,10/22/2020 17:45:48.826063
10/22/20,09:41:52,595,93,700,98,460,79,532,10/22/2020 17:45:49.971002
10/22/20,09:41:53,595,92,700,96,460,77,532,10/22/2020 17:45:50.992274
10/22/20,09:41:54,595,93,700,94,460,73,532,10/22/2020 17:45:52.127237
10/22/20,09:41:55,595,89,700,95,460,77,532,10/22/2020 17:45:53.245247
10/22/20,09:41:57,595,93,700,93,460,76,532,10/22/2020 17:45:54.385199
10/22/20,09:41:58,595,93,700,98,460,76,532,10/22/2020 17:45:55.511187
10/22/20,09:41:59,595,94,700,94,460,75,532,10/22/2020 17:45:56.638176
10/22/20,09:42:00,595,92,700,97,460,75,532,10/22/2020 17:45:57.774139
10/22/20,09:42:01,595,94,700,94,460,76,532,10/22/2020 17:45:58.900126
10/22/20,09:42:02,595,91,700,96,460,76,532,10/22/2020 17:46:00.123854
10/22/20,09:42:03,595,94,700,95,460,76,532,10/22/2020 17:46:01.259816
10/22/20,09:42:04,595,91,700,94,460,75,532,10/22/2020 17:46:02.335939
10/22/20,09:42:06,595,97,700,99,460,77,532,10/22/2020 17:46:03.422036
10/22/20,09:42:07,595,92,700,91,460,76,532,10/22/2020 17:46:04.545032
10/22/20,09:42:08,595,92,700,96,460,75,532,10/22/2020 17:46:05.659052
10/22/20,09:42:09,595,94,700,95,460,77,532,10/22/2020 17:46:06.887767
10/22/20,09:42:10,595,96,700,95,460,79,532,10/22/2020 17:46:07.905047
10/22/20,09:42:11,595,92,700,97,460,78,532,10/22/2020 17:46:09.057965
10/22/20,09:42:12,595,94,700,97,460,70,532,10/22/2020 17:46:10.173979
10/22/20,09:42:13,595,90,700,99,460,76,532,10/22/2020 17:46:11.316923
10/22/20,09:42:15,595,95,700,99,460,80,532,10/22/2020 17:46:12.428949
10/22/20,09:42:16,595,94,700,101,460,74,532,10/22/2020 17:46:13.559925
10/22/20,09:42:17,595,93,700,99,460,75,532,10/22/2020 17:46:14.687909
10/22/20,09:42:18,595,92,700,99,460,77,532,10/22/2020 17:46:15.824870
10/22/20,09:42:19,595,91,700,94,460,76,532,10/22/2020 17:46:16.947865
10/22/20,09:42:20,595,91,700,97,460,76,532,10/22/2020 17:46:18.092806
10/22/20,09:42:21,595,94,700,96,460,76,532,10/22/2020 17:46:19.205829
10/22/20,09:42:22,595,92,700,97,460,76,532,10/22/2020 17:46:20.424569
10/22/20,09:42:24,595,94,700,97,460,77,532,10/22/2020 17:46:21.468779
10/22/20,09:42:25,595,93,700,95,460,77,532,10/22/2020 17:46:22.596761
10/22/20,09:42:26,595,91,700,94,460,77,532,10/22/2020 17:46:23.726740
10/22/20,09:42:27,595,91,700,93,460,77,532,10/22/2020 17:46:25.021279
10/22/20,09:42:28,595,91,700,100,460,77,532,10/22/2020 17:46:25.988694
10/22/20,09:42:29,595,93,700,104,460,78,532,10/22/2020 17:46:27.166544
10/22/20,09:42:30,595,98,700,99,460,78,532,10/22/2020 17:46:28.365339
10/22/20,09:42:32,595,96,700,97,460,75,532,10/22/2020 17:46:29.468388
10/22/20,09:42:33,595,94,700,96,460,78,532,10/22/2020 17:46:30.508605
10/22/20,09:42:34,595,91,700,95,460,71,532,10/22/2020 17:46:31.644566
10/22/20,09:42:35,595,103,700,99,460,76,532,10/22/2020 17:46:32.841368
10/22/20,09:42:36,595,100,700,96,460,79,532,10/22/2020 17:46:33.947410
10/22/20,09:42:37,595,93,700,99,460,71,532,10/22/2020 17:46:35.085367
10/22/20,09:42:38,595,96,700,103,460,74,532,10/22/2020 17:46:36.130572
10/22/20,09:42:39,595,93,700,98,460,80,532,10/22/2020 17:46:37.253570
10/22/20,09:42:41,595,96,700,98,460,75,532,10/22/2020 17:46:38.399505
10/22/20,09:42:42,595,94,700,101,460,76,532,10/22/2020 17:46:39.601291
10/22/20,09:42:43,595,96,700,104,460,77,532,10/22/2020 17:46:40.711326
10/22/20,09:42:44,595,98,700,102,460,77,532,10/22/2020 17:46:41.769493
10/22/20,09:42:45,595,95,700,98,460,78,532,10/22/2020 17:46:42.940364
10/22/20,09:42:46,595,95,700,94,460,78,532,10/22/2020 17:46:44.036433
10/22/20,09:42:47,595,98,700,99,460,78,532,10/22/2020 17:46:45.181372
10/22/20,09:42:48,595,93,700,97,460,77,532,10/22/2020 17:46:46.379167
10/22/20,09:42:50,595,99,700,101,460,76,532,10/22/2020 17:46:47.441327
10/22/20,09:42:51,595,97,700,98,460,75,532,10/22/2020 17:46:48.620174
10/22/20,09:42:52,595,95,700,96,460,75,532,10/22/2020 17:46:49.759127
10/22/20,09:42:53,595,94,700,99,460,75,532,10/22/2020 17:46:50.778404
10/22/20,09:42:54,595,95,700,100,460,76,532,10/22/2020 17:46:51.930322
10/22/20,09:42:55,595,92,700,98,460,74,532,10/22/2020 17:46:53.155048
10/22/20,09:42:56,595,93,700,94,460,75,532,10/22/2020 17:46:54.171330
10/22/20,09:42:57,595,96,700,97,460,74,532,10/22/2020 17:46:55.412011
10/22/20,09:42:59,595,91,700,98,460,75,532,10/22/2020 17:46:56.813266
10/22/20,09:43:00,595,97,700,119,460,80,532,10/22/2020 17:46:57.627091
10/22/20,09:43:01,595,92,700,95,460,78,532,10/22/2020 17:46:58.817910
10/22/20,09:43:02,595,97,700,96,460,74,532,10/22/2020 17:46:59.818230
10/22/20,09:43:03,595,95,700,93,460,72,532,10/22/2020 17:47:01.003063
10/22/20,09:43:04,595,95,700,94,460,75,532,10/22/2020 17:47:02.094145
10/22/20,09:43:05,595,93,700,99,460,77,532,10/22/2020 17:47:03.208167
10/22/20,09:43:06,595,93,700,97,460,75,532,10/22/2020 17:47:04.474783
10/22/20,09:43:08,595,91,700,92,460,76,532,10/22/2020 17:47:05.564865
10/22/20,09:43:09,595,95,700,95,460,76,532,10/22/2020 17:47:06.607077
10/22/20,09:43:10,595,94,700,98,460,75,532,10/22/2020 17:47:07.759996
10/22/20,09:43:11,595,89,700,97,460,76,532,10/22/2020 17:47:08.853072
10/22/20,09:43:12,595,91,700,98,460,76,532,10/22/2020 17:47:10.020950
10/22/20,09:43:13,595,90,700,94,460,76,532,10/22/2020 17:47:11.123999
10/22/20,09:43:14,595,90,700,97,460,76,532,10/22/2020 17:47:12.254976
10/22/20,09:43:16,595,91,700,95,460,76,532,10/22/2020 17:47:13.393932
10/22/20,09:43:17,595,94,700,93,460,76,532,10/22/2020 17:47:14.533882
10/22/20,09:43:18,595,89,700,92,460,76,532,10/22/2020 17:47:15.633940
10/22/20,09:43:19,595,92,700,94,460,76,532,10/22/2020 17:47:16.856674
10/22/20,09:43:20,595,95,700,96,460,77,532,10/22/2020 17:47:17.897888
10/22/20,09:43:21,595,95,700,101,460,71,532,10/22/2020 17:47:19.017893
10/22/20,09:43:22,595,92,700,94,460,77,532,10/22/2020 17:47:20.163830
10/22/20,09:43:23,595,93,700,95,460,82,532,10/22/2020 17:47:21.605972
10/22/20,09:43:25,595,92,700,94,460,75,532,10/22/2020 17:47:22.393865
10/22/20,09:43:26,595,97,700,94,460,75,532,10/22/2020 17:47:23.557755
10/22/20,09:43:27,595,93,700,98,460,77,532,10/22/2020 17:47:24.775496
10/22/20,09:43:28,595,93,700,95,460,76,532,10/22/2020 17:47:25.807735
10/22/20,09:43:29,595,96,700,95,460,75,532,10/22/2020 17:47:26.921757
10/22/20,09:43:30,595,96,700,98,460,75,532,10/22/2020 17:47:28.084648
10/22/20,09:43:31,595,96,700,96,460,76,532,10/22/2020 17:47:29.174733
10/22/20,09:43:32,595,96,700,98,460,76,532,10/22/2020 17:47:30.410429
10/22/20,09:43:34,595,91,700,97,460,76,532,10/22/2020 17:47:31.445663
10/22/20,09:43:35,595,104,700,97,460,76,532,10/22/2020 17:47:32.565667
10/22/20,09:43:36,595,101,700,97,460,76,532,10/22/2020 17:47:33.789395
10/22/20,09:43:37,595,94,700,97,460,76,532,10/22/2020 17:47:34.871500
10/22/20,09:43:38,595,95,700,95,460,77,532,10/22/2020 17:47:35.935654
10/22/20,09:43:39,595,99,700,103,460,75,532,10/22/2020 17:47:37.105527
10/22/20,09:43:40,595,101,700,96,460,76,532,10/22/2020 17:47:38.213563
10/22/20,09:43:41,595,97,700,98,460,78,532,10/22/2020 17:47:39.456241
10/22/20,09:43:43,595,100,700,95,460,75,532,10/22/2020 17:47:40.566271
10/22/20,09:43:44,595,97,700,98,460,78,532,10/22/2020 17:47:41.580558
10/22/20,09:43:45,595,96,700,98,460,76,532,10/22/2020 17:47:42.693581
10/22/20,09:43:46,595,95,700,108,460,72,532,10/22/2020 17:47:43.950222
10/22/20,09:43:47,595,92,700,95,460,71,532,10/22/2020 17:47:45.048285
10/22/20,09:43:48,595,102,700,96,460,78,532,10/22/2020 17:47:46.186245
10/22/20,09:43:49,595,88,700,99,460,75,532,10/22/2020 17:47:47.228457
10/22/20,09:43:50,595,93,700,96,460,74,532,10/22/2020 17:47:48.346466
10/22/20,09:43:52,595,94,700,97,460,78,532,10/22/2020 17:47:49.566209
10/22/20,09:43:53,595,92,700,97,460,76,532,10/22/2020 17:47:50.699179
10/22/20,09:43:54,595,93,700,96,460,76,532,10/22/2020 17:47:51.851097
10/22/20,09:43:55,595,97,700,108,460,75,532,10/22/2020 17:47:52.954147
10/22/20,09:43:56,595,93,700,101,460,76,532,10/22/2020 17:47:54.142969
10/22/20,09:43:57,595,95,700,99,460,76,532,10/22/2020 17:47:55.243027
10/22/20,09:43:58,595,93,700,100,460,76,532,10/22/2020 17:47:56.232380
10/22/20,09:44:00,595,93,700,101,460,77,532,10/22/2020 17:47:57.386298
10/22/20,09:44:01,595,91,700,101,460,76,532,10/22/2020 17:47:58.525252
10/22/20,09:44:02,595,94,700,98,460,76,532,10/22/2020 17:47:59.648248
10/22/20,09:44:03,595,92,700,102,460,77,532,10/22/2020 17:48:00.785206
10/22/20,09:44:04,595,100,700,99,460,77,532,10/22/2020 17:48:01.915186
10/22/20,09:44:05,595,100,700,97,460,77,532,10/22/2020 17:48:03.027211
10/22/20,09:44:06,595,94,700,98,460,78,532,10/22/2020 17:48:04.157190
10/22/20,09:44:07,595,94,700,101,460,77,532,10/22/2020 17:48:05.313098
10/22/20,09:44:09,595,94,700,94,460,76,532,10/22/2020 17:48:06.425126
10/22/20,09:44:10,595,90,700,94,460,76,532,10/22/2020 17:48:07.564080
10/22/20,09:44:11,595,92,700,100,460,77,532,10/22/2020 17:48:08.661146
10/22/20,09:44:12,595,92,700,93,460,79,532,10/22/2020 17:48:09.823039
10/22/20,09:44:13,595,92,700,96,460,72,532,10/22/2020 17:48:11.026820
10/22/20,09:44:14,595,93,700,93,460,76,532,10/22/2020 17:48:12.183730
10/22/20,09:44:15,595,93,700,100,460,77,532,10/22/2020 17:48:13.199012
10/22/20,09:44:16,595,92,700,100,460,76,532,10/22/2020 17:48:14.337967
10/22/20,09:44:18,595,97,700,94,460,76,532,10/22/2020 17:48:15.745204
10/22/20,09:44:19,595,94,700,92,460,75,532,10/22/2020 17:48:16.610890
10/22/20,09:44:20,595,92,700,96,460,75,532,10/22/2020 17:48:17.712942
10/22/20,09:44:21,595,96,700,98,460,77,532,10/22/2020 17:48:18.929690
10/22/20,09:44:22,595,98,700,96,460,77,532,10/22/2020 17:48:19.964922
10/22/20,09:44:23,595,96,700,98,460,78,532,10/22/2020 17:48:21.078941
10/22/20,09:44:24,595,95,700,98,460,77,532,10/22/2020 17:48:22.309649
10/22/20,09:44:25,595,94,700,95,460,77,532,10/22/2020 17:48:23.400734
